Date,1301.T,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1325.T,1326.T,1328.T,1329.T,1330.T,1332.T,1333.T,1343.T,1345.T,1346.T,1348.T,1349.T,1356.T,1357.T,1358.T,1360.T,1364.T,1365.T,1366.T,1367.T,1368.T,1369.T,1375.T,1376.T,1377.T,1379.T,1380.T,1381.T,1382.T,1383.T,1384.T
2023-09-14,3815.97607421875,2410.390869140625,2385.203125,2355.972412109375,39900.0,1152.5958251953125,390.76287841796875,32929.77734375,33033.19140625,7664.0,203.83551025390625,26035.0,6942.0,3281.355224609375,33065.3046875,716.3414306640625,822.82080078125,1807.8907470703125,1699.5296630859375,32889.0390625,2357.25732421875,14313.361328125,548.0,222.0,38099.796875,543.5999755859375,21546.640625,31930.0,579.0,28990.0,797.0,31989.640625,894.6415405273438,1338.969970703125,4109.58349609375,1756.5,1028.2535400390625,2777.86083984375,3086.71240234375,3099.60400390625,1052.197021484375
2023-09-15,3806.530517578125,2432.403564453125,2408.66259765625,2378.93896484375,39960.0,1170.0081787109375,399.708740234375,33317.0703125,33410.66015625,7610.0,206.37777709960938,26215.0,6989.0,3315.784912109375,33442.6953125,715.037109375,821.5875244140625,1811.02001953125,1704.010498046875,33244.3359375,2379.9873046875,14313.361328125,536.9000244140625,217.0,38944.03125,532.2000122070312,21824.5703125,32630.0,567.0,29550.0,780.0,32316.75,900.4825439453125,1349.3568115234375,4157.203125,1754.6143798828125,1030.2159423828125,2799.3369140625,2630.623291015625,3104.55517578125,987.8143310546875
2023-09-19,3839.589599609375,2434.31787109375,2408.66259765625,2380.8525390625,39790.0,1167.5897216796875,399.708740234375,32987.87109375,33091.265625,7644.0,207.0133514404297,26465.0,7054.0,3287.093505859375,33113.6875,711.5899047851562,817.116455078125,1808.784912109375,1699.5296630859375,32937.0546875,2379.0400390625,14318.0166015625,537.0999755859375,221.0,38228.9140625,542.0,21751.4296875,32020.0,577.0,29570.0,779.0,31941.53515625,901.4559326171875,1437.173583984375,4247.68017578125,1748.0145263671875,1032.17822265625,2799.3369140625,2459.828125,3104.55517578125,1000.6908569335938
2023-09-20,3773.47119140625,2408.955322265625,2384.24560546875,2356.929443359375,39800.0,1156.948974609375,397.23431396484375,32755.4921875,32858.9765625,7650.0,206.0146026611328,26495.0,7055.0,3264.14013671875,32910.4765625,701.4351196289062,815.883056640625,1810.1260986328125,1699.977783203125,32716.197265625,2355.36328125,14318.0166015625,548.2999877929688,225.0,37722.375,549.0,21556.390625,31590.0,585.0,28965.0,795.0,31797.22265625,891.7210693359375,1429.6195068359375,4209.5849609375,1727.2720947265625,1025.31005859375,2772.258544921875,2237.508544921875,3104.55517578125,979.5365600585938
2023-09-21,3749.857666015625,2388.378173828125,2364.137451171875,2333.962890625,39310.0,1143.406005859375,395.04547119140625,32348.833984375,32433.115234375,7589.0,206.92254638671875,26545.0,7065.0,3223.97216796875,32494.376953125,697.1494750976562,820.199951171875,1805.208251953125,1693.256591796875,32284.07421875,2335.001220703125,14206.3017578125,558.2999877929688,230.0,36729.15625,563.5999755859375,21341.8515625,30760.0,600.0,28450.0,810.0,31422.00390625,878.0921020507812,1425.842529296875,4223.8701171875,1717.843994140625,1026.291259765625,2780.662109375,2169.76318359375,3129.312255859375,966.6600341796875
2023-09-22,3730.966796875,2380.2431640625,2355.519775390625,2327.26416015625,40000.0,1143.406005859375,396.1874694824219,32155.185546875,32268.578125,7639.0,203.2907257080078,26440.0,7049.0,3202.931884765625,32291.166015625,689.8826904296875,817.116455078125,1800.2908935546875,1691.016357421875,32092.01953125,2326.951171875,14206.3017578125,562.7999877929688,233.0,36292.140625,570.2000122070312,21263.83984375,30360.0,607.0,28240.0,816.0,31268.068359375,878.0921020507812,1419.232666015625,4185.775390625,1715.9581298828125,1026.291259765625,2810.541748046875,2172.625732421875,3129.312255859375,1016.32666015625
2023-09-25,3773.47119140625,2391.727783203125,2367.489013671875,2335.876708984375,40190.0,1144.3734130859375,390.00146484375,32435.974609375,32568.619140625,7693.0,201.5656280517578,26460.0,7038.0,3232.579345703125,32571.791015625,689.1373901367188,822.0499267578125,1794.4791259765625,1685.19140625,32389.705078125,2337.368896484375,14313.361328125,557.2000122070312,229.0,36957.59765625,559.4000244140625,21356.4765625,30930.0,596.0,28495.0,808.0,31508.59375,890.74755859375,1443.7835693359375,4223.8701171875,1728.215087890625,1037.083984375,2782.529541015625,2077.20947265625,3124.361083984375,1108.3018798828125
2023-09-26,3768.74853515625,2376.414794921875,2353.604736328125,2323.4365234375,39990.0,1139.052978515625,390.00146484375,32097.08984375,32220.185546875,7606.0,200.6576690673828,26450.0,7035.0,3198.1494140625,32242.78515625,691.5596313476562,821.5875244140625,1794.031982421875,1684.29541015625,32044.005859375,2324.583740234375,14313.361328125,563.4000244140625,235.0,36202.75,572.0999755859375,21234.58203125,30290.0,609.0,28150.0,817.0,31181.48046875,893.6680297851562,1419.232666015625,4238.15625,1732.92919921875,1029.2347412109375,2798.4033203125,2067.66796875,3114.4580078125,1071.5118408203125
2023-09-27,3797.0849609375,2381.2001953125,2357.434814453125,2329.17822265625,40010.0,1138.5692138671875,394.6647644042969,32077.7265625,32181.47265625,7640.0,197.1166534423828,26235.0,6985.0,3194.32421875,32223.431640625,700.5966186523438,823.129150390625,1805.208251953125,1698.1856689453125,32044.005859375,2329.31884765625,14313.361328125,561.4000244140625,234.0,36143.16015625,572.0999755859375,21239.458984375,30250.0,610.0,28295.0,815.0,31114.134765625,902.4295043945312,1419.232666015625,4204.82275390625,1742.3575439453125,1029.2347412109375,2780.662109375,2113.4677734375,3119.40966796875,1076.110595703125
2023-09-28,3792.3623046875,2371.15087890625,2347.859375,2315.781005859375,39900.0,1136.15087890625,394.6647644042969,31825.984375,31929.826171875,7619.0,198.38780212402344,25995.0,6920.0,3171.370849609375,31933.12890625,696.0643920898438,819.8485717773438,1777.4910888671875,1667.7169189453125,31851.955078125,2317.9541015625,14318.0166015625,566.9000244140625,239.0,35507.50390625,582.0,21176.0703125,29775.0,619.0,28000.0,820.0,30912.095703125,880.9894409179688,1397.5145263671875,4157.203125,1731.929931640625,1031.197021484375,2780.662109375,2022.822265625,3119.40966796875,1084.3883056640625
