Date,1301.T,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1325.T,1326.T,1328.T,1329.T,1330.T,1332.T,1333.T,1343.T,1345.T,1346.T,1348.T,1349.T,1356.T,1357.T,1358.T,1360.T,1364.T,1365.T,1366.T,1367.T,1368.T,1369.T,1375.T,1376.T,1377.T,1379.T,1380.T,1381.T,1382.T,1383.T,1384.T
2023-06-27,3405.097412109375,2252.23486328125,2228.06884765625,2200.80078125,38430.0,1086.0174560546875,347.4380798339844,32263.9765625,32349.03515625,7555.0,196.3072967529297,25685.0,6856.0,3209.218017578125,32381.560546875,611.0655517578125,754.9848022460938,1773.248046875,1664.607177734375,32195.45703125,2202.04150390625,14042.46875,636.5,238.0,36766.82421875,579.9000244140625,20523.189453125,30780.0,618.0,25495.0,925.0,31306.654296875,953.0512084960938,1373.9078369140625,3952.437744140625,1738.5863037109375,1016.4796752929688,2952.89208984375,1707.482666015625,3045.1376953125,791.906982421875
2023-06-28,3447.60205078125,2296.671630859375,2273.472900390625,2245.238037109375,38820.0,1099.8187255859375,347.4380798339844,32844.0234375,32957.78125,7590.0,196.97557067871094,25620.0,6839.0,3270.80615234375,33009.58984375,614.978515625,761.922607421875,1781.2216796875,1674.7572021484375,32814.234375,2246.943115234375,14042.46875,611.9000244140625,228.0,38206.51953125,557.7000122070312,20903.0703125,31970.0,595.0,26505.0,890.0,31887.818359375,962.7861938476562,1377.684814453125,4000.057861328125,1753.6715087890625,1015.49853515625,2921.189208984375,1725.1239013671875,3084.74951171875,802.9440307617188
2023-06-29,3433.433837890625,2299.010498046875,2273.004638671875,2246.64111328125,38840.0,1109.3367919921875,349.6700134277344,32986.65625,33071.91796875,7627.0,197.9779815673828,25570.0,6823.0,3284.0712890625,33114.2578125,602.9602661132812,748.8178100585938,1772.362060546875,1666.37255859375,32928.46875,2246.943115234375,14102.0263671875,610.5,227.0,38484.52734375,553.7000122070312,20898.201171875,32200.0,590.0,26560.0,888.0,32002.146484375,958.8922119140625,1380.5177001953125,3976.247802734375,1737.6434326171875,1020.4043579101562,2829.21630859375,1733.71142578125,3114.4580078125,804.7835693359375
2023-06-30,3414.542724609375,2290.5908203125,2265.04736328125,2249.91552734375,38840.0,1110.2886962890625,349.6700134277344,32939.11328125,33043.38671875,7627.0,200.06637573242188,25630.0,6839.0,3281.228759765625,33076.1953125,601.9353637695312,746.5052490234375,1774.134033203125,1669.9031982421875,32890.39453125,2239.458984375,14102.0263671875,615.4000244140625,227.0,38345.5234375,554.7999877929688,20898.201171875,32140.0,591.0,26335.0,894.0,31935.45703125,949.1572265625,1375.7962646484375,3966.723876953125,1728.215087890625,1019.4232177734375,2833.885009765625,1730.8489990234375,3114.4580078125,813.061279296875
2023-07-03,3447.60205078125,2323.333740234375,2298.28125,2271.89990234375,39200.0,1124.56591796875,355.2498474121094,33471.62109375,33576.0390625,7715.0,204.66078186035156,25745.0,6869.0,3331.447021484375,33580.52734375,608.4569091796875,756.9888916015625,1783.879638671875,1678.2877197265625,33413.96875,2270.3291015625,14157.005859375,598.4000244140625,220.0,39586.640625,536.9000244140625,21146.583984375,33140.0,572.0,27070.0,870.0,32478.515625,950.1306762695312,1379.5733642578125,4000.057861328125,1747.07177734375,1023.3477783203125,2815.21044921875,1717.4906005859375,3084.74951171875,818.579833984375
2023-07-04,3433.433837890625,2307.43017578125,2283.7705078125,2256.464111328125,39300.0,1118.379150390625,353.3899230957031,33110.27734375,33224.10546875,7717.0,211.3435821533203,25845.0,6898.0,3301.12646484375,33276.02734375,613.1151733398438,755.1388549804688,1780.3358154296875,1671.6683349609375,33080.78515625,2256.764892578125,14193.6591796875,606.0999755859375,224.0,38822.109375,547.7000122070312,20990.734375,32470.0,583.0,26725.0,880.0,32145.056640625,943.3162231445312,1364.4652099609375,3966.723876953125,1732.92919921875,1020.4043579101562,2815.21044921875,1717.4906005859375,3124.361083984375,815.820556640625
2023-07-05,3409.820068359375,2307.43017578125,2281.8984375,2256.464111328125,39100.0,1115.523681640625,357.1097717285156,33053.21875,33138.50390625,7760.0,206.74917602539062,25875.0,6905.0,3293.546630859375,33228.44921875,611.9039916992188,750.8221435546875,1783.879638671875,1677.8463134765625,32985.58984375,2256.764892578125,14312.779296875,606.7999877929688,226.0,38653.3203125,550.0999755859375,20985.865234375,32360.0,585.0,26720.0,881.0,32097.419921875,928.7138671875,1351.245361328125,3938.15234375,1729.157958984375,1019.4232177734375,2801.204345703125,1709.857421875,3099.603759765625,809.3822631835938
2023-07-06,3400.37451171875,2279.364990234375,2255.685546875,2180.687255859375,38670.0,1115.047607421875,354.3198547363281,32473.17578125,32158.8046875,7651.0,187.11842346191406,25640.0,6842.0,3237.643310546875,32124.63671875,604.8235473632812,748.8178100585938,1779.44970703125,1661.51806640625,32442.962890625,2229.16943359375,14111.1904296875,621.7999877929688,232.0,37302.98828125,569.2999877929688,20727.744140625,31270.0,605.0,26060.0,902.0,31268.548828125,921.8994140625,1345.5799560546875,3904.818359375,1733.8720703125,1016.4796752929688,2815.21044921875,1706.994873046875,3094.65234375,808.4625854492188
2023-07-07,3409.820068359375,2204.524169921875,2185.941650390625,2159.637939453125,38600.0,1091.7283935546875,354.3198547363281,31645.892578125,31749.8046875,7580.0,183.0252227783203,25545.0,6822.0,3200.690185546875,31753.53125,599.04736328125,752.672119140625,1771.032958984375,1653.5745849609375,32081.22265625,2209.05712890625,14111.1904296875,633.7999877929688,238.0,36528.52734375,581.0999755859375,20532.9296875,30570.0,620.0,25570.0,919.0,30925.564453125,912.1644287109375,1325.750244140625,3928.628173828125,1718.786865234375,1017.4608764648438,2810.541748046875,1703.17822265625,3114.4580078125,811.2218017578125
2023-07-10,3419.265380859375,2248.6455078125,2226.25341796875,2200.470703125,38310.0,1076.0235595703125,352.88568115234375,31961.537109375,32075.005859375,7605.0,202.4735870361328,25480.0,6805.0,3180.792724609375,32087.95703125,599.97900390625,752.8262939453125,1769.7042236328125,1662.7515869140625,31909.86328125,2198.299072265625,14092.865234375,637.9000244140625,240.0,36093.5,587.4000244140625,20425.787109375,30230.0,627.0,25355.0,927.0,31056.40625,911.1908569335938,1321.97314453125,3923.8662109375,1729.157958984375,1016.4796752929688,2819.879150390625,1717.4906005859375,3134.263916015625,813.061279296875
2023-07-11,3409.820068359375,2240.51025390625,2217.6357421875,2190.422607421875,38540.0,1071.740234375,359.73785400390625,31942.173828125,32065.328125,7595.0,198.56936645507812,25240.0,6748.0,3180.792724609375,32097.634765625,619.54345703125,759.455810546875,1779.0068359375,1670.2950439453125,31881.310546875,2188.945068359375,13900.4384765625,643.2999877929688,241.0,36083.56640625,588.0,20308.8984375,30230.0,627.0,25155.0,933.0,31027.544921875,905.3499145507812,1320.0845947265625,3885.7705078125,1722.5579833984375,1018.4420166015625,2783.46337890625,1717.4906005859375,3129.3125,804.7835693359375
2023-07-12,3423.98828125,2225.197021484375,2202.7939453125,2175.111572265625,38370.0,1056.5113525390625,362.3074035644531,31661.384765625,31784.646484375,7535.0,195.2099609375,25130.0,6716.0,3167.527587890625,31817.009765625,633.7976684570312,775.48974609375,1773.691162109375,1666.7454833984375,31605.236328125,2173.509765625,13891.275390625,652.0,244.0,35447.90625,598.0,20211.49609375,29680.0,638.0,24780.0,946.0,30710.0546875,900.4824829101562,1372.963623046875,3895.294189453125,1727.272216796875,1022.3665771484375,2770.390869140625,1706.994873046875,3119.40966796875,808.4625854492188
2023-07-13,3409.820068359375,2246.252685546875,2223.380859375,2196.164306640625,38580.0,1063.64990234375,362.49774169921875,32174.55078125,32278.259765625,7576.0,199.74972534179688,25220.0,6738.0,3200.690185546875,32310.51953125,627.6488647460938,759.7642211914062,1778.5638427734375,1670.2950439453125,31805.150390625,2168.365478515625,13955.41796875,639.0999755859375,237.0,36500.71484375,579.7000122070312,20435.52734375,30570.0,617.0,25280.0,928.0,31219.96484375,892.6945190429688,1345.5799560546875,3871.484619140625,1723.5009765625,1018.4420166015625,2833.885009765625,1717.4906005859375,3134.263916015625,812.1416015625
2023-07-14,3405.097412109375,2243.38134765625,2220.029541015625,2191.379638671875,38410.0,1060.7945556640625,362.5928955078125,32135.8203125,32268.578125,7589.0,203.65391540527344,25085.0,6702.0,3200.690185546875,32300.84375,623.4564819335938,757.9140014648438,1784.7657470703125,1676.9517822265625,31833.712890625,2164.623291015625,13973.744140625,641.9000244140625,237.0,36520.58203125,579.7000122070312,20425.787109375,30550.0,618.0,25195.0,932.0,31210.34375,891.7210693359375,1353.1339111328125,3885.7705078125,1733.8720703125,1020.4043579101562,2758.25244140625,1713.6739501953125,3134.263916015625,802.0242919921875
2023-07-18,3438.15673828125,2256.302001953125,2232.956298828125,2205.733642578125,38340.0,1085.365234375,366.399658203125,32261.693359375,32336.330078125,7530.0,199.74972534179688,25195.0,6730.0,3211.113037109375,32397.611328125,628.4873046875,759.7642211914062,1776.7918701171875,1667.6328125,32188.04296875,2204.305908203125,13877.5322265625,633.0,235.0,36689.4296875,576.4000244140625,20508.58203125,30750.0,614.0,25485.0,920.0,31229.583984375,904.3764038085938,1365.4093017578125,3804.81689453125,1735.7576904296875,1018.4420166015625,2755.451171875,1708.9031982421875,3139.21533203125,797.4254760742188
2023-07-19,3428.711181640625,2282.142822265625,2257.373046875,2229.656982421875,38170.0,1096.973388671875,371.1580810546875,32581.2109375,32704.119140625,7450.0,199.29574584960938,25590.0,6835.0,3244.27587890625,32745.97265625,631.3754272460938,759.455810546875,1790.524169921875,1682.7205810546875,32524.13671875,2229.87646484375,14024.1416015625,619.0,230.0,37493.9375,564.0999755859375,20727.744140625,31400.0,601.0,26075.0,900.0,31614.421875,907.2969970703125,1369.1864013671875,3795.29296875,1743.3004150390625,1020.4043579101562,2833.885009765625,1707.948974609375,3144.166748046875,800.1847534179688
2023-07-20,3442.87939453125,2263.47998046875,2237.74365234375,2210.518310546875,38270.0,1088.2672119140625,378.2005615234375,32193.916015625,32297.6171875,7544.0,200.56686401367188,25630.0,6849.0,3208.270263671875,32329.873046875,625.2265625,756.372314453125,1793.625244140625,1684.9393310546875,32130.43359375,2210.935302734375,14124.935546875,629.0999755859375,236.0,36590.10546875,576.7999877929688,20571.896484375,30660.0,614.0,25620.0,913.0,31258.447265625,914.111328125,1361.6322021484375,3714.33935546875,1734.8148193359375,1020.4043579101562,2829.21630859375,1701.2698974609375,3154.06982421875,822.2587890625
2023-07-21,3452.32470703125,2265.39404296875,2241.57373046875,2212.43212890625,38650.0,1088.2672119140625,376.487548828125,32029.314453125,32162.115234375,7560.0,200.2036895751953,25645.0,6848.0,3192.162841796875,32194.40234375,626.4376831054688,761.305908203125,1789.638427734375,1680.9454345703125,31967.1875,2212.8291015625,14206.3017578125,628.4000244140625,238.0,36272.27734375,582.2000122070312,20581.634765625,30340.0,621.0,25665.0,911.0,31123.7578125,912.1644287109375,1362.5765380859375,3700.053466796875,1730.100830078125,1020.4043579101562,2819.879150390625,1707.948974609375,3168.924072265625,826.8576049804688
2023-07-24,3471.2158203125,2284.53564453125,2259.288330078125,2231.571044921875,38600.0,1094.0712890625,379.4377746582031,32435.974609375,32549.259765625,7515.0,206.37779235839844,25750.0,6878.0,3230.063232421875,32562.1171875,631.6548461914062,762.84765625,1802.927734375,1693.8143310546875,32360.896484375,2233.191162109375,14206.3017578125,617.0999755859375,233.0,37136.37890625,568.5,20727.744140625,31070.0,605.0,26120.0,897.0,31470.109375,908.2703857421875,1372.963623046875,3714.33935546875,1731.0435791015625,1020.4043579101562,2824.547607421875,1709.857421875,3198.632568359375,823.1785888671875
2023-07-25,3457.047607421875,2286.92822265625,2263.59716796875,2235.398681640625,39700.0,1093.587646484375,374.77447509765625,32406.92578125,32500.8671875,7771.0,212.4610595703125,25770.0,6882.0,3227.220703125,32542.76171875,628.5805053710938,763.3101196289062,1798.0550537109375,1689.8204345703125,32322.486328125,2236.979736328125,14285.43359375,614.5999755859375,233.0,37017.19140625,569.2000122070312,20776.4453125,30990.0,607.0,26210.0,894.0,31441.24609375,910.2174682617188,1383.3504638671875,3709.577392578125,1734.8148193359375,1018.4420166015625,2815.21044921875,1712.7198486328125,3173.875244140625,825.01806640625
2023-07-26,3461.770263671875,2285.01416015625,2260.724365234375,2233.48486328125,39600.0,1091.65283203125,374.77447509765625,32368.197265625,32500.8671875,7797.0,214.2769775390625,25720.0,6871.0,3225.325927734375,32513.732421875,624.4812622070312,762.84765625,1813.55908203125,1702.2457275390625,32312.87890625,2233.664794921875,14173.7177734375,616.2999877929688,233.0,36987.390625,569.0999755859375,20786.18359375,31000.0,607.0,26155.0,895.0,31441.24609375,904.3764038085938,1390.9046630859375,3719.101318359375,1731.9864501953125,1023.3477783203125,2815.21044921875,1717.4906005859375,3168.924072265625,833.2958984375
2023-07-27,3485.3837890625,2298.891845703125,2276.523681640625,2246.8818359375,39600.0,1099.8753662109375,374.77447509765625,32639.3046875,32733.15625,7737.0,215.72970581054688,25720.0,6865.0,3250.908447265625,32755.6484375,624.2017211914062,763.1559448242188,1816.21728515625,1707.126708984375,32591.3515625,2246.923583984375,14169.0634765625,608.9000244140625,229.0,37563.45703125,560.9000244140625,20878.716796875,31460.0,598.0,26450.0,884.0,31691.392578125,902.429443359375,1382.4061279296875,3723.86328125,1739.52880859375,1030.2159423828125,2824.547607421875,1717.4906005859375,3159.021240234375,831.4563598632812
2023-07-28,3499.55224609375,2293.149169921875,2269.34228515625,2240.183349609375,40360.0,1100.8427734375,374.77447509765625,32474.703125,32607.33203125,7830.0,211.37152099609375,25245.0,6738.0,3236.695556640625,32610.5,625.5991821289062,759.1474609375,1815.774169921875,1699.5831298828125,32466.5234375,2244.08251953125,14103.896484375,610.7000122070312,231.0,37215.83203125,566.5,20776.4453125,31160.0,602.0,26370.0,886.0,31527.833984375,905.3499145507812,1364.4652099609375,3714.33935546875,1742.357666015625,1029.2347412109375,2796.53564453125,1704.13232421875,3154.06982421875,819.4995727539062
2023-07-31,3546.77978515625,2324.25439453125,2299.025634765625,2270.80517578125,40950.0,1116.3203125,374.77447509765625,32910.41015625,33013.8359375,8039.0,215.0941162109375,25745.0,6867.0,3277.438720703125,33045.953125,630.3505859375,760.6891479492188,1798.9407958984375,1692.9267578125,32879.4375,2271.073974609375,14164.4091796875,594.0,226.0,38258.7109375,550.7000122070312,21131.97265625,32010.0,587.0,27030.0,865.0,31951.158203125,900.4824829101562,1367.2978515625,3804.81689453125,1755.5572509765625,1032.17822265625,2824.547607421875,1706.040771484375,3168.924072265625,822.2587890625
2023-08-01,3556.22509765625,2339.5673828125,2314.345947265625,2288.030029296875,41000.0,1124.05908203125,380.5798034667969,33200.8828125,33294.515625,8003.0,216.91001892089844,25950.0,6922.0,3304.916259765625,33316.8984375,640.4124145507812,767.6268920898438,1786.98046875,1678.7266845703125,33109.90234375,2285.2802734375,14304.0517578125,587.2000122070312,221.0,38854.640625,541.7000122070312,21258.595703125,32550.0,577.0,27365.0,854.0,32230.162109375,909.2439575195312,1368.2421875,3871.484619140625,1755.5572509765625,1029.2347412109375,2801.204345703125,1731.802978515625,3159.021240234375,813.061279296875
2023-08-02,3523.166015625,2302.719970703125,2279.396484375,2252.623291015625,40330.0,1106.6468505859375,380.1991271972656,32503.751953125,32549.259765625,7963.0,208.82925415039062,25860.0,6899.0,3231.010986328125,32581.470703125,632.5866088867188,759.9183349609375,1785.20849609375,1674.73291015625,32360.896484375,2252.606201171875,14290.0869140625,605.5999755859375,232.0,37096.6484375,566.5,20903.0703125,31050.0,604.0,26550.0,880.0,31470.109375,898.5355224609375,1350.301025390625,3833.388671875,1744.2431640625,1027.2724609375,2790.93310546875,1728.9405517578125,3159.021240234375,800.1847534179688
2023-08-03,3494.82958984375,2271.136474609375,2246.840087890625,2217.216796875,41060.0,1089.2344970703125,380.1991271972656,31903.443359375,32007.255859375,8014.0,207.10414123535156,25790.0,6881.0,3178.8974609375,32058.92578125,626.903564453125,757.4514770507812,1780.3358154296875,1672.9581298828125,31842.3515625,2218.51171875,14196.9912109375,622.7000122070312,240.0,35884.921875,585.2000122070312,20620.595703125,30060.0,622.0,25780.0,904.0,30969.818359375,893.6680297851562,1337.081298828125,3761.959228515625,1743.3004150390625,1030.2159423828125,2801.204345703125,1723.2156982421875,3163.97265625,799.2650146484375
2023-08-04,3490.10693359375,2276.879150390625,2253.064453125,2227.7431640625,41010.0,1096.973388671875,376.0116882324219,31903.443359375,32036.29296875,8119.0,201.65643310546875,25615.0,6834.0,3178.8974609375,32068.603515625,662.3060302734375,759.9183349609375,1777.235107421875,1669.8514404296875,31880.76171875,2224.66748046875,14220.265625,618.5999755859375,239.0,35894.85546875,585.0,20669.298828125,30070.0,623.0,25930.0,898.0,31008.3046875,887.8270874023438,1329.5272216796875,3766.720947265625,1742.357666015625,1028.2535400390625,2782.52978515625,1728.9405517578125,3173.875244140625,812.1416015625
2023-08-07,3490.10693359375,2287.88525390625,2264.5546875,2234.44189453125,40680.0,1096.973388671875,376.0116882324219,31990.583984375,32104.04296875,8028.0,202.20118713378906,25575.0,6813.0,3182.687744140625,32126.662109375,712.7079467773438,778.1107177734375,1798.4979248046875,1687.6015625,31947.982421875,2235.085693359375,14262.1591796875,613.0999755859375,238.0,36093.5,581.7000122070312,20737.482421875,30230.0,620.0,26150.0,890.0,31085.271484375,884.9066162109375,1338.9700927734375,3800.0546875,1748.957275390625,1029.2347412109375,2783.46337890625,1728.9405517578125,3173.875244140625,813.9810791015625
2023-08-08,3551.50244140625,2293.627685546875,2270.778564453125,2244.010986328125,40460.0,1099.8753662109375,380.6749572753906,32087.408203125,32191.150390625,8127.0,200.11289978027344,25735.0,6862.0,3165.632568359375,32223.431640625,705.2548217773438,772.714599609375,1796.2830810546875,1688.4893798828125,32034.40625,2242.1884765625,14290.0869140625,609.2000122070312,237.0,36312.0078125,577.7999877929688,20610.85546875,30400.0,615.0,26320.0,886.0,31219.96484375,894.6415405273438,1352.1895751953125,3866.72265625,1766.8712158203125,1029.2347412109375,2784.397216796875,1726.078125,3178.826904296875,832.3760986328125
2023-08-09,3560.947998046875,2286.449951171875,2263.118408203125,2237.3125,40350.0,1092.1365966796875,380.6749572753906,31951.85546875,32045.970703125,8090.0,202.56439208984375,25655.0,6845.0,3181.89111328125,32078.28125,700.9692993164062,754.83056640625,1778.5638427734375,1686.2705078125,31890.365234375,2236.032470703125,14229.5751953125,612.5999755859375,239.0,35964.3828125,583.4000244140625,20517.82421875,30100.0,622.0,26155.0,891.0,31056.40625,897.5620727539062,1343.69140625,3838.150634765625,1756.5001220703125,1031.1971435546875,2833.885009765625,1742.298828125,3173.875244140625,829.6168823242188
2023-08-10,3584.5615234375,2306.54833984375,2284.662841796875,2254.537353515625,40340.0,1096.4896240234375,380.6749572753906,32232.64453125,32307.29296875,8090.0,203.2907257080078,25650.0,6832.0,3210.58251953125,32349.228515625,718.0183715820312,762.0767211914062,1804.761474609375,1698.2518310546875,32188.04296875,2255.447265625,14262.1591796875,602.0999755859375,235.0,36609.97265625,573.0999755859375,20698.232421875,30600.0,611.0,26625.0,876.0,31277.69140625,897.5620727539062,1338.9700927734375,3842.91259765625,1767.814208984375,1034.1405029296875,2791.866943359375,1707.948974609375,3178.826904296875,840.6538696289062
2023-08-14,3560.947998046875,2285.01416015625,2261.203369140625,2232.52783203125,39490.0,1089.71826171875,376.2020263671875,31835.66796875,31910.470703125,7830.0,202.9275665283203,25740.0,6853.0,3166.589111328125,31933.12890625,719.6021728515625,765.6227416992188,1796.7144775390625,1690.2642822265625,31746.32421875,2233.191162109375,14350.599609375,613.7000122070312,240.0,35656.484375,587.5,20498.322265625,29850.0,626.0,26090.0,893.0,30912.095703125,884.9066162109375,1340.8585205078125,3852.436767578125,1736.7005615234375,1028.2535400390625,2801.204345703125,1715.582275390625,3178.826904296875,793.7464599609375
2023-08-15,3575.1162109375,2292.1923828125,2268.863525390625,2240.183349609375,39270.0,1093.587646484375,376.2020263671875,31980.90234375,32065.328125,7775.0,202.7459716796875,25710.0,6863.0,3182.84765625,32087.95703125,713.6395874023438,770.5562744140625,1788.220458984375,1678.2828369140625,31909.5703125,2242.1884765625,14290.0869140625,609.5,238.0,36004.109375,581.5999755859375,20566.583984375,30140.0,620.0,26285.0,886.0,31046.78515625,878.0921020507812,1343.69140625,3809.578857421875,1726.3292236328125,1030.2159423828125,2838.5537109375,1699.361572265625,3154.06982421875,802.9440307617188
2023-08-16,3575.1162109375,2263.47998046875,2242.052734375,2214.34619140625,39000.0,1075.691650390625,376.2020263671875,31525.83203125,31610.43359375,7750.0,202.20118713378906,25735.0,6861.0,3136.94140625,31671.857421875,719.5089721679688,769.47705078125,1786.4322509765625,1677.3953857421875,31458.24609375,2214.723388671875,14318.015625,625.2999877929688,245.0,34971.1640625,598.0,20332.5390625,29290.0,638.0,25625.0,907.0,30594.60546875,872.2510986328125,1325.750244140625,3781.00732421875,1723.5009765625,1036.102783203125,2819.879150390625,1696.4990234375,3144.166748046875,795.5859985351562
2023-08-17,3551.50244140625,2253.4306640625,2231.998779296875,2204.776611328125,39000.0,1073.7569580078125,376.2020263671875,31351.548828125,31465.25390625,7770.0,200.56686401367188,25720.0,6860.0,3119.725830078125,31488.001953125,719.9747924804688,760.8433837890625,1781.0675048828125,1672.0704345703125,31295.0,2204.305908203125,14201.6474609375,629.9000244140625,247.0,34603.671875,605.0,20186.26171875,28945.0,645.0,25380.0,916.0,30411.8046875,861.542724609375,1305.920654296875,3766.720947265625,1712.1868896484375,1031.1971435546875,2793.734375,1669.7825927734375,3168.924072265625,780.8699951171875
2023-08-18,3527.888671875,2238.59619140625,2215.24169921875,2188.5087890625,38640.0,1068.4365234375,369.2547302246094,31186.947265625,31300.716796875,7705.0,199.65892028808594,25555.0,6817.0,3104.423828125,31333.173828125,708.8882446289062,751.5929565429688,1775.255615234375,1666.7454833984375,31150.9609375,2190.572998046875,14201.6474609375,639.0,251.0,34265.98046875,610.2000122070312,20020.482421875,28680.0,650.0,25070.0,927.0,30267.490234375,845.9667358398438,1296.47802734375,3771.4833984375,1706.52978515625,1029.2347412109375,2763.85498046875,1669.7825927734375,3163.97265625,800.1847534179688
2023-08-21,3546.77978515625,2244.817138671875,2222.42333984375,2195.207275390625,38270.0,1066.5018310546875,369.1595458984375,31312.818359375,31387.82421875,7628.0,199.56813049316406,25485.0,6799.0,3116.857177734375,31410.587890625,710.3787841796875,760.072509765625,1771.67919921875,1664.082763671875,31256.58984375,2194.8349609375,14089.9326171875,635.9000244140625,248.0,34484.48828125,606.7999877929688,20196.013671875,28865.0,646.0,25170.0,925.0,30363.701171875,856.67529296875,1304.0321044921875,3790.53076171875,1710.3011474609375,1033.1593017578125,2768.523681640625,1652.607666015625,3163.97265625,835.1353759765625
2023-08-22,3570.393310546875,2269.700927734375,2244.92529296875,2217.216796875,38170.0,1084.397705078125,372.87109375,31603.2890625,31726.576171875,7600.0,200.56686401367188,25705.0,6850.0,3149.3740234375,31729.91796875,720.2542724609375,775.7981567382812,1781.514404296875,1672.0704345703125,31573.4765625,2218.9853515625,14187.68359375,622.2000122070312,243.0,35189.671875,594.5,20415.4296875,29450.0,632.0,25715.0,904.0,30681.19140625,861.542724609375,1316.3076171875,3819.102783203125,1710.3011474609375,1033.1593017578125,2731.17431640625,1648.791015625,3159.021240234375,897.6785278320312
2023-08-23,3579.8388671875,2279.750244140625,2257.373046875,2230.614013671875,38630.0,1084.397705078125,374.10833740234375,31758.208984375,31881.43359375,7594.0,202.3827667236328,25710.0,6857.0,3162.763427734375,31904.099609375,722.3970947265625,770.2478637695312,1792.69091796875,1682.7205810546875,31727.119140625,2230.35009765625,14206.3017578125,615.0,241.0,35537.296875,588.0999755859375,20415.4296875,29735.0,626.0,25960.0,894.0,30796.642578125,866.4102172851562,1318.196044921875,3828.626953125,1706.52978515625,1021.3855590820312,2747.0478515625,1648.791015625,3144.166748046875,929.8699340820312
2023-08-24,3565.670654296875,2290.756591796875,2266.4697265625,2237.3125,38640.0,1091.1693115234375,374.10833740234375,31990.583984375,32094.365234375,7570.0,206.10540771484375,25900.0,6898.0,3188.585693359375,32146.017578125,727.8005981445312,771.1729125976562,1798.94970703125,1690.2642822265625,31967.1875,2239.34716796875,14243.5390625,610.2000122070312,237.0,36063.703125,579.4000244140625,20571.458984375,30150.0,617.0,26190.0,887.0,31075.650390625,874.1981201171875,1326.6944580078125,3809.578857421875,1715.015380859375,1021.3855590820312,2742.37890625,1641.15771484375,3104.55517578125,953.783447265625
2023-08-25,3546.77978515625,2269.222412109375,2246.361572265625,2220.087646484375,38910.0,1079.56103515625,368.7789001464844,31361.23046875,31474.931640625,7585.0,206.10540771484375,25975.0,6915.0,3122.595458984375,31517.03125,710.3787841796875,776.1064453125,1800.7379150390625,1692.483154296875,31323.80859375,2220.406005859375,14215.611328125,620.5,247.0,34623.53515625,602.5,20342.291015625,28980.0,641.0,25720.0,903.0,30450.2890625,872.2510986328125,1314.4190673828125,3814.3408203125,1723.5009765625,1020.4043579101562,2746.114013671875,1622.074462890625,3119.40966796875,956.542724609375
2023-08-28,3579.8388671875,2304.155517578125,2279.396484375,2250.70947265625,39000.0,1095.03857421875,379.2474365234375,31942.173828125,32036.29296875,7701.0,203.2907257080078,26030.0,6938.0,3180.9345703125,32068.603515625,718.2046508789062,784.5859375,1806.549560546875,1697.8079833984375,31851.955078125,2253.079833984375,14285.43359375,602.0999755859375,238.0,35825.33203125,581.5999755859375,20673.849609375,29985.0,620.0,26505.0,874.0,30998.681640625,873.2246704101562,1324.805908203125,3842.91259765625,1734.8148193359375,1023.3477783203125,2777.86083984375,1630.6619873046875,3069.895263671875,943.6661376953125
2023-08-29,3584.5615234375,2306.54833984375,2283.226318359375,2256.451171875,39420.0,1094.554931640625,382.5783386230469,31961.537109375,32036.29296875,7807.0,204.47108459472656,26165.0,6975.0,3183.8037109375,32078.28125,718.8568725585938,778.881591796875,1824.878662109375,1715.558349609375,31880.76171875,2255.447265625,14294.7421875,600.2999877929688,238.0,35914.71875,580.7999877929688,20707.984375,30030.0,618.0,26565.0,873.0,31027.544921875,881.986083984375,1328.5830078125,3981.010009765625,1738.5863037109375,1024.3289794921875,2778.794677734375,1632.5701904296875,3069.895263671875,947.3451538085938
2023-08-30,3584.5615234375,2317.5546875,2293.75927734375,2266.9775390625,38880.0,1099.8753662109375,383.72039794921875,32077.7265625,32171.79296875,7720.0,204.74346923828125,26285.0,7000.0,3197.193115234375,32204.078125,714.10546875,775.7981567382812,1829.3494873046875,1719.108154296875,32034.40625,2265.865478515625,14313.361328125,596.0999755859375,236.0,36222.6171875,575.5999755859375,20898.14453125,30280.0,612.0,26795.0,865.0,31162.240234375,885.8800659179688,1339.914306640625,3966.723876953125,1739.52880859375,1025.31005859375,2779.728515625,1669.7825927734375,3084.74951171875,962.061279296875
2023-08-31,3589.2841796875,2333.824951171875,2307.16455078125,2281.33154296875,38900.0,1109.065185546875,383.72039794921875,32368.197265625,32452.47265625,7600.0,204.2894744873047,26355.0,7023.0,3224.928466796875,32475.025390625,712.428466796875,783.8150634765625,1821.7493896484375,1712.4520263671875,32293.677734375,2282.43896484375,14313.361328125,586.4000244140625,231.0,36798.68359375,565.0,21010.291015625,30800.0,603.0,27155.0,853.0,31393.142578125,885.8800659179688,1342.7470703125,4009.581787109375,1724.4437255859375,1029.2347412109375,2824.547607421875,1645.9285888671875,3074.8466796875,948.2649536132812
