Date,1301.T,130A.T,131A.T,132A.T,1332.T,1333.T,1375.T,1376.T,1377.T,1379.T,1380.T,1381.T,1382.T,1383.T,1384.T,1401.T,1407.T,1414.T,1417.T,1418.T,1419.T,1420.T,1429.T,1430.T,1431.T,1432.T,1433.T,1434.T,1435.T,1436.T,1438.T,1443.T,1444.T,1445.T,1446.T,1447.T,1450.T,1452.T
2024-06-06,3724.176513671875,1142.0,1717.0,220.0,836.3232421875,1010.4879150390625,949.831787109375,1349.3204345703125,3239.569091796875,1778.2567138671875,1031.82421875,2950.601806640625,2236.554443359375,2920.6044921875,953.0538330078125,705.2755126953125,2600.162353515625,1342.463134765625,1860.956298828125,190.83409118652344,3639.227783203125,708.8973999023438,815.0703125,733.232666015625,718.6533203125,174.0,889.9440307617188,803.875732421875,170.65740966796875,1835.064208984375,1878.3394775390625,208.82740783691406,2808.0,2900.0,602.7386474609375,293.98883056640625,1064.1458740234375,18530.0
2024-06-07,3714.47802734375,1065.0,1717.0,220.0,840.2496337890625,1011.7584838867188,944.9154663085938,1351.25341796875,3263.8173828125,1791.8165283203125,1031.82421875,2899.24658203125,2255.6376953125,2910.67041015625,947.329833984375,705.2755126953125,2635.9951171875,1345.971435546875,1853.329345703125,191.7300262451172,3653.499267578125,707.9315795898438,800.3511962890625,728.4528198242188,719.6377563476562,174.0,890.8927612304688,829.8670654296875,173.58297729492188,1919.6064453125,1898.798583984375,206.8385772705078,2800.0,2900.0,602.7386474609375,296.9385681152344,1067.5089111328125,18530.0
2024-06-10,3729.025634765625,1099.0,1717.0,220.0,848.8685913085938,1021.288330078125,963.597412109375,1370.5848388671875,3273.516845703125,1797.627685546875,1029.84375,2927.258544921875,2215.56298828125,2917.6240234375,956.869873046875,701.3408813476562,2674.584228515625,1360.7056884765625,1880.5001220703125,192.6259765625,3686.79931640625,709.8632202148438,846.348388671875,728.4528198242188,720.6221923828125,174.0,980.0769653320312,839.149658203125,175.5333251953125,1896.730224609375,1819.8848876953125,207.83299255371094,2820.0,2900.0,601.7601928710938,296.9385681152344,1066.548095703125,18530.0
2024-06-11,3704.779541015625,1165.0,1717.0,220.0,844.080322265625,1019.3822631835938,965.5639038085938,1357.0528564453125,3273.516845703125,1790.847900390625,1029.84375,2936.595947265625,2213.654541015625,2915.637451171875,950.1918334960938,708.2264404296875,2587.29931640625,1352.7537841796875,1871.919921875,193.5218963623047,3672.52783203125,720.4869995117188,834.3890991210938,728.4528198242188,721.6065673828125,174.0,963.9478759765625,826.154052734375,174.5581512451172,2141.405517578125,1804.297119140625,208.82740783691406,2825.0,2900.0,605.674072265625,293.0055847167969,1064.6263427734375,18530.0
2024-06-12,3714.47802734375,1143.0,1717.0,220.0,829.0451049804688,1001.5932006835938,966.5473022460938,1356.0863037109375,3268.667236328125,1800.5333251953125,1029.84375,2959.939208984375,2223.1962890625,2931.53173828125,951.1458129882812,710.1937255859375,2568.005126953125,1358.834716796875,1867.153076171875,191.7300262451172,3591.65625,721.4528198242188,850.9481201171875,728.4528198242188,718.6533203125,174.0,966.7941284179688,832.6517944335938,172.6077880859375,2032.992431640625,1752.662109375,210.8162384033203,2817.0,2900.0,606.6525268554688,284.15643310546875,1045.4093017578125,18530.0
2024-06-13,3665.986083984375,1168.0,1717.0,220.0,812.8606567382812,983.1687622070312,961.6309814453125,1351.25341796875,3234.719482421875,1780.19384765625,1032.814453125,2941.2646484375,2185.02978515625,2925.5712890625,957.8239135742188,709.2100830078125,2527.57861328125,1363.2784423828125,1933.4114990234375,192.6259765625,3563.11328125,727.2476196289062,855.5478515625,718.89306640625,714.7154541015625,174.0,957.3065185546875,802.0191650390625,172.6077880859375,1989.2294921875,1694.2076416015625,209.8218231201172,2823.0,2900.0,607.6309814453125,285.1396789550781,1051.1744384765625,18530.0
2024-06-14,3733.874755859375,1113.0,1717.0,220.0,818.2235107421875,995.5575561523438,968.5137939453125,1368.651611328125,3273.516845703125,1796.6591796875,1033.8046875,2950.601806640625,2148.771484375,2900.736328125,953.0538330078125,710.1937255859375,2492.66455078125,1362.8106689453125,1954.38525390625,204.2731170654297,3691.556640625,721.4528198242188,866.587158203125,721.760986328125,718.6533203125,174.0,949.71630859375,809.4453125,180.4092559814453,2009.1217041015625,1724.4091796875,208.82740783691406,2780.0,2900.0,606.6525268554688,283.1731872558594,1063.66552734375,18530.0
2024-06-17,3748.42236328125,1141.0,1717.0,220.0,813.3394775390625,985.3924560546875,965.5639038085938,1352.219970703125,3254.1181640625,1804.407470703125,1034.794921875,2959.939208984375,2231.783447265625,2887.822021484375,949.2378540039062,712.1610107421875,2485.314208984375,1344.334228515625,1918.6343994140625,199.79344177246094,3591.65625,727.2476196289062,852.7880249023438,710.289306640625,711.7621459960938,174.0,953.5114135742188,799.2344360351562,177.4837188720703,2033.987060546875,1756.55908203125,206.8385772705078,2759.0,2900.0,604.6956176757812,284.15643310546875,1041.08544921875,18530.0
2024-06-18,3796.914306640625,1119.0,1717.0,220.0,813.7225341796875,989.5221557617188,973.4301147460938,1353.1866455078125,3263.8173828125,1809.2503662109375,1033.8046875,2969.276611328125,2238.462890625,2895.769287109375,950.1918334960938,713.1446533203125,2465.10107421875,1345.2696533203125,1938.17822265625,200.6893768310547,3624.956298828125,717.589599609375,865.667236328125,719.8490600585938,713.7310180664062,174.0,959.2040405273438,809.4453125,178.45889282226562,2027.0247802734375,1783.837890625,202.8609161376953,2763.0,2900.0,604.6956176757812,283.1731872558594,1041.08544921875,18530.0
2024-06-19,3845.406005859375,1120.0,1717.0,220.0,811.9029541015625,982.533447265625,988.1790161132812,1359.9525146484375,3307.46435546875,1814.0931396484375,1027.86328125,2964.60791015625,2177.396484375,2901.7294921875,950.1918334960938,715.1119384765625,2420.999267578125,1355.7943115234375,1991.089599609375,199.79344177246094,3786.69970703125,710.8289794921875,860.1475830078125,730.36474609375,710.777587890625,174.0,962.0504150390625,790.8800048828125,181.3844451904297,2303.527587890625,1763.3787841796875,198.88323974609375,2818.0,2900.0,606.6525268554688,278.2569885253906,1055.9786376953125,18530.0
2024-06-20,3850.25537109375,1080.0,1717.0,220.0,802.9010009765625,983.8041381835938,985.229248046875,1359.9525146484375,3331.71240234375,1809.2503662109375,1025.8828125,2950.601806640625,2225.1044921875,2900.736328125,949.2378540039062,714.1282958984375,2468.776123046875,1349.4794921875,2013.016845703125,199.79344177246094,3672.52783203125,705.0341796875,837.1489868164062,723.6729125976562,720.6221923828125,174.0,949.71630859375,789.0234985351562,182.35963439941406,2188.15234375,1801.374267578125,199.87767028808594,2816.0,2900.0,608.6094970703125,272.3575439453125,1071.832763671875,18530.0
2024-06-21,3830.858642578125,1168.0,1717.0,220.0,807.21044921875,977.4508056640625,982.2794189453125,1357.0528564453125,3317.16357421875,1789.8792724609375,1025.8828125,2950.601806640625,2227.967041015625,2885.835205078125,947.329833984375,711.1773681640625,2528.497314453125,1352.98779296875,1984.4161376953125,198.89749145507812,3705.828125,702.1367797851562,837.1489868164062,713.1572265625,714.7154541015625,174.0,947.81884765625,797.3778686523438,180.4092559814453,2131.459228515625,1799.42578125,199.87767028808594,2791.0,2900.0,612.5233764648438,270.3910827636719,1078.5587158203125,18530.0
2024-06-24,3884.19970703125,1152.0,1717.0,220.0,813.9140625,987.9336547851562,991.1287841796875,1372.517822265625,3341.411865234375,1816.0301513671875,1034.794921875,2964.60791015625,2185.98388671875,2895.769287109375,943.5137939453125,719.0465698242188,2472.451171875,1361.8751220703125,1967.255615234375,198.89749145507812,3701.07080078125,708.8973999023438,844.5084838867188,716.9811401367188,718.6533203125,174.0,950.6651000976562,796.4495849609375,179.43408203125,2175.222412109375,1834.4986572265625,199.87767028808594,2811.0,2900.0,617.4157104492188,268.4245910644531,1124.6796875,18530.0
2024-06-25,3990.8818359375,1172.0,1717.0,220.0,829.8112182617188,1025.41796875,998.9949340820312,1382.18359375,3355.9609375,1831.5269775390625,1028.853515625,2964.60791015625,2227.012939453125,2887.822021484375,946.3757934570312,710.1937255859375,2443.96923828125,1363.9801025390625,2001.10009765625,201.58531188964844,3748.642578125,709.8632202148438,852.7880249023438,736.1005859375,729.4822998046875,174.0,962.0504150390625,812.2300415039062,180.4092559814453,2145.384033203125,1894.901611328125,202.8609161376953,2779.0,2900.0,620.3511352539062,269.4078369140625,1118.9146728515625,18530.0
2024-06-26,3986.032470703125,1157.0,1717.0,220.0,827.8001708984375,1017.1588134765625,1000.9613647460938,1379.28369140625,3346.261474609375,1836.3697509765625,1028.853515625,2973.9453125,2200.29638671875,2890.80224609375,948.2838134765625,712.1610107421875,2389.760498046875,1363.74609375,1983.4627685546875,198.00157165527344,3753.399658203125,711.7947998046875,848.1882934570312,729.4088134765625,723.5755615234375,174.0,961.1015625,809.4453125,183.33480834960938,2092.66943359375,1941.6651611328125,202.8609161376953,2807.0,2900.0,619.3726806640625,268.4245910644531,1108.82568359375,18530.0
2024-06-27,4044.222900390625,1200.0,1717.0,220.0,825.406005859375,1008.8994750976562,1002.927978515625,1391.8489990234375,3351.111083984375,1848.9608154296875,1016.970703125,2890.599609375,2228.580322265625,2900.736328125,950.1918334960938,714.1282958984375,2398.029541015625,1373.0006103515625,2018.2603759765625,199.79344177246094,3762.9140625,709.8632202148438,833.4691772460938,731.3207397460938,704.4354858398438,174.0,959.2040405273438,822.44091796875,185.29563903808594,2108.583251953125,1937.7681884765625,202.8609161376953,2799.0,2900.0,622.30810546875,277.27374267578125,1116.0321044921875,18530.0
2024-06-28,3961.78662109375,1098.0,1717.0,220.0,826.2678833007812,1002.864013671875,997.0283813476562,1387.0162353515625,3341.411865234375,1840.2440185546875,1024.892578125,2871.3291015625,2196.39501953125,2907.690185546875,953.0538330078125,714.1282958984375,2394.3544921875,1367.068359375,1995.8564453125,201.58531188964844,3724.856689453125,711.7947998046875,857.3876953125,724.62890625,700.4890747070312,174.0,959.2040405273438,836.3649291992188,184.31521606445312,2083.7177734375,1958.2271728515625,202.8609161376953,2807.0,2900.0,627.200439453125,280.2234802246094,1115.0711669921875,18530.0
2024-07-01,3952.088134765625,1051.0,1717.0,220.0,831.6307373046875,1018.1118774414062,998.0115966796875,1390.882568359375,3341.411865234375,1834.4326171875,1024.892578125,2814.48046875,2212.0,2910.67041015625,954.9618530273438,700.3572387695312,2283.181640625,1354.7288818359375,1999.669921875,202.48123168945312,3729.61376953125,714.6921997070312,840.8287353515625,728.4528198242188,694.5693969726562,174.0,944.9725341796875,826.154052734375,183.33482360839844,2034.981689453125,1987.45458984375,201.8665008544922,2803.0,2900.0,634.0498046875,272.3575439453125,1117.473388671875,18530.0
2024-07-02,3927.84228515625,1016.0,1717.0,220.0,834.02490234375,1024.465087890625,997.0283813476562,1391.8489990234375,3360.810546875,1820.8729248046875,1023.90234375,2838.56884765625,2202.246826171875,2917.6240234375,955.9158935546875,707.2427978515625,2292.369384765625,1326.4906005859375,1999.193115234375,204.2731170654297,3710.585205078125,716.6238403320312,848.1882934570312,740.8804931640625,692.5962524414062,174.0,954.460205078125,829.8670654296875,180.3936309814453,2040.949462890625,1987.45458984375,202.8609161376953,2849.0,2900.0,632.0927734375,276.2904968261719,1116.992919921875,18530.0
2024-07-03,3918.14404296875,1002.0,1717.0,220.0,829.3323364257812,1018.7471313476562,993.0952758789062,1387.0162353515625,3360.810546875,1811.1873779296875,1032.814453125,2853.9853515625,2181.765380859375,2949.4130859375,954.0078735351562,704.2918701171875,2251.02392578125,1336.45703125,2006.3433837890625,204.2731170654297,3734.37109375,715.6580200195312,848.1882934570312,743.7484130859375,693.582763671875,174.0,959.2040405273438,843.7909545898438,180.3936309814453,2016.083984375,1971.8665771484375,200.87208557128906,2900.0,2900.0,634.0498046875,276.2904968261719,1116.512451171875,18530.0
2024-07-04,3961.78662109375,1003.0,1717.0,220.0,816.6912231445312,1005.722900390625,1005.8777465820312,1392.815673828125,3360.810546875,1796.6591796875,1033.8046875,2878.07373046875,2184.69140625,2978.2216796875,954.0078735351562,709.2100830078125,2273.99365234375,1341.440185546875,2024.4573974609375,202.48123168945312,3748.642578125,718.555419921875,836.22900390625,746.6163330078125,695.5559692382812,174.0,961.1015625,853.0736694335938,179.41322326660156,2023.04638671875,1920.2318115234375,201.8665008544922,2984.0,2900.0,631.1143188476562,276.2904968261719,1117.473388671875,18530.0
2024-07-05,3922.9931640625,1020.0,1717.0,220.0,804.4332275390625,997.4635620117188,996.0451049804688,1382.18359375,3351.111083984375,1779.225341796875,1035.78515625,2900.235107421875,2181.765380859375,2978.2216796875,951.1458129882812,705.2755126953125,2189.465576171875,1338.5926513671875,1999.193115234375,203.37718200683594,3715.34228515625,717.589599609375,823.3497924804688,738.0125732421875,690.6229858398438,174.0,957.3065185546875,853.0736694335938,179.41322326660156,2030.0086669921875,1921.2061767578125,201.8665008544922,2984.0,2900.0,629.1573486328125,275.3072814941406,1114.1103515625,18530.0
2024-07-08,3942.389892578125,1011.0,1717.0,220.0,800.0279541015625,992.0634155273438,997.0283813476562,1375.4176025390625,3331.71240234375,1762.760009765625,1033.8046875,2879.037353515625,2213.95068359375,2985.175537109375,951.1458129882812,711.1773681640625,2182.115234375,1336.931640625,1982.509521484375,205.16903686523438,3715.34228515625,717.589599609375,832.5492553710938,735.1446533203125,692.5962524414062,174.0,947.81884765625,850.288818359375,176.47201538085938,2050.8955078125,1899.7728271484375,201.8665008544922,2968.0,2900.0,629.1573486328125,272.3575439453125,1118.4342041015625,18530.0
2024-07-09,3937.540771484375,984.0,1717.0,220.0,806.6358032226562,991.1103515625,995.0618896484375,1391.8489990234375,3341.411865234375,1763.728515625,1024.892578125,2879.037353515625,2213.95068359375,2980.20849609375,951.1458129882812,711.1773681640625,2186.709228515625,1339.7791748046875,1978.2193603515625,206.96092224121094,3672.52783203125,712.7606201171875,835.30908203125,732.2767333984375,690.6229858398438,174.0,939.2799072265625,834.5083618164062,175.4916229248047,2075.760986328125,1928.0257568359375,202.8609161376953,2950.0,2900.0,630.1358642578125,270.3910827636719,1115.0711669921875,18530.0
2024-07-10,3898.7470703125,1000.0,1717.0,220.0,809.8919067382812,1003.8170166015625,994.0786743164062,1426.6453857421875,3365.66015625,1766.6341552734375,1024.892578125,2854.948974609375,2174.938232421875,2985.175537109375,952.099853515625,713.1446533203125,2133.41943359375,1345.2369384765625,1973.92919921875,206.96092224121094,3653.499267578125,709.8632202148438,838.9888305664062,736.1005859375,683.7167358398438,174.0,923.15087890625,810.3735961914062,173.53082275390625,2014.0948486328125,1901.7213134765625,201.8665008544922,2890.0,2900.0,629.1573486328125,266.4580993652344,1115.0711669921875,18530.0
2024-07-11,3922.9931640625,1000.0,1717.0,220.0,811.9987182617188,1010.4879150390625,1001.9447021484375,1373.484375,3365.66015625,1777.2882080078125,1029.84375,2853.02197265625,2186.64208984375,2980.20849609375,951.1458129882812,713.1446533203125,2104.018310546875,1356.1527099609375,1996.333251953125,206.06500244140625,3677.28515625,706.0,838.0689086914062,733.232666015625,687.6632690429688,174.0,937.3823852539062,810.3735961914062,175.4916229248047,2053.87939453125,1899.7728271484375,201.8665008544922,2921.0,2900.0,630.1358642578125,268.4245910644531,1115.0711669921875,18530.0
2024-07-12,3903.596435546875,1012.0,1717.0,220.0,830.2900390625,1012.3938598632812,1002.927978515625,1374.450927734375,3433.55517578125,1793.75341796875,1032.814453125,2853.9853515625,2177.8642578125,2980.20849609375,952.099853515625,715.1119384765625,2236.3232421875,1371.3397216796875,2004.436767578125,212.33651733398438,4243.38720703125,706.0,837.1489868164062,723.6729125976562,689.6364135742188,174.0,942.126220703125,810.3735961914062,180.3936309814453,2140.410888671875,1898.798583984375,201.8665008544922,2926.0,2900.0,629.1573486328125,276.2904968261719,1102.580078125,18530.0
2024-07-16,3908.445556640625,994.0,1717.0,220.0,831.439208984375,1015.8881225585938,998.9949340820312,1372.517822265625,3399.607666015625,1785.03662109375,1029.84375,2855.912353515625,2167.1357421875,2990.142578125,953.0538330078125,717.0792846679688,2045.21630859375,1350.69482421875,2009.68017578125,284.01129150390625,4262.416015625,706.9658203125,830.7093505859375,749.4842529296875,690.6229858398438,174.0,936.4336547851562,859.5714721679688,182.3544158935547,2244.845458984375,1853.9833984375,200.87208557128906,2964.0,2900.0,622.30810546875,286.1229248046875,1090.5694580078125,18530.0
2024-07-17,3952.088134765625,1030.0,1717.0,220.0,839.2919921875,1025.41796875,996.0451049804688,1381.2169189453125,3423.85595703125,1801.501953125,1029.84375,2856.8759765625,2137.87646484375,3019.944580078125,954.0078735351562,710.1937255859375,2043.3785400390625,1356.864501953125,2001.5765380859375,258.9251708984375,4329.01611328125,709.8632202148438,827.9495239257812,767.6477661132812,691.6096801757812,174.0,946.8701171875,858.6432495117188,183.33482360839844,2245.840087890625,1892.953125,200.87208557128906,2954.0,2900.0,627.200439453125,297.9217834472656,1084.8043212890625,18530.0
2024-07-18,3956.9375,970.0,1717.0,220.0,864.957275390625,1062.2669677734375,992.112060546875,1369.6182861328125,3423.85595703125,1793.75341796875,1029.84375,2862.6572265625,2159.333251953125,3024.91162109375,952.099853515625,707.2427978515625,1991.0078125,1364.220703125,2016.830322265625,292.0747375488281,4319.501953125,709.8632202148438,823.3497924804688,763.8238525390625,690.6229858398438,174.0,945.9212646484375,868.8541259765625,178.43283081054688,2252.80224609375,1886.1334228515625,199.87767028808594,2950.0,2900.0,630.1358642578125,294.9720764160156,1084.8043212890625,18530.0
2024-07-19,3966.6357421875,971.0,1717.0,220.0,850.975341796875,1066.3966064453125,985.229248046875,1368.651611328125,3433.55517578125,1800.5333251953125,1036.775390625,2857.839599609375,2146.654296875,3019.944580078125,955.9158935546875,696.4226684570312,1921.1800537109375,1367.068359375,1991.5662841796875,280.42755126953125,4338.5302734375,707.9315795898438,810.4705810546875,768.603759765625,685.6900024414062,174.0,937.3823852539062,860.4996948242188,178.43283081054688,2272.694580078125,1855.931884765625,199.87767028808594,2987.0,2900.0,627.200439453125,287.10614013671875,1095.3736572265625,18530.0
2024-07-22,3932.69140625,933.0,1717.0,220.0,861.701171875,1066.0789794921875,982.2794189453125,1364.7852783203125,3428.70556640625,1807.313232421875,1035.78515625,2858.802978515625,2184.69140625,3024.91162109375,954.9618530273438,700.3572387695312,1961.6065673828125,1379.40771484375,1973.92919921875,284.01129150390625,4314.74462890625,708.8973999023438,808.6306762695312,753.3081665039062,679.7703247070312,174.0,932.6385498046875,850.288818359375,175.4916229248047,2235.893798828125,1875.4166259765625,197.88882446289062,2941.0,2900.0,630.1358642578125,282.18994140625,1084.3238525390625,18530.0
2024-07-23,3927.84228515625,940.0,1717.0,220.0,870.5116577148438,1074.9735107421875,996.0451049804688,1367.68505859375,3448.104248046875,1831.5269775390625,1026.873046875,2858.802978515625,2181.765380859375,3049.746826171875,954.0078735351562,696.4226684570312,2012.1397705078125,1394.8321533203125,1995.8564453125,281.3235168457031,4333.7734375,713.7264404296875,816.9102172851562,756.1760864257812,676.810546875,174.0,929.792236328125,841.9345092773438,179.41322326660156,2359.22607421875,1879.313720703125,198.88323974609375,2995.0,2900.0,630.1358642578125,285.1396789550781,1084.3238525390625,18530.0
2024-07-24,3869.652099609375,921.0,1717.0,220.0,845.8040771484375,1050.8310546875,983.2626953125,1351.25341796875,3380.209228515625,1823.778564453125,1026.873046875,2847.24072265625,2121.29638671875,3059.6806640625,949.2378540039062,700.3572387695312,2002.9520263671875,1379.1705322265625,1964.8721923828125,262.50885009765625,4267.1728515625,712.7606201171875,802.1911010742188,751.3961791992188,673.8507080078125,174.0,925.04833984375,834.5083618164062,177.45242309570312,2355.24755859375,1878.3394775390625,196.8944091796875,2990.0,2900.0,628.1788940429688,281.2066955566406,1083.8433837890625,18530.0
2024-07-25,3845.406005859375,914.0,1717.0,220.0,849.73046875,1059.407958984375,982.2794189453125,1347.3873291015625,3326.86279296875,1817.96728515625,1026.873046875,2818.334716796875,2114.46923828125,3054.713623046875,949.2378540039062,698.3899536132812,2051.6474609375,1369.44140625,1960.1055908203125,257.13323974609375,4276.6875,708.8973999023438,792.9916381835938,746.6163330078125,665.9578857421875,174.0,917.458251953125,825.2257690429688,174.51123046875,2321.4306640625,1874.4425048828125,195.89999389648438,2967.0,2900.0,622.30810546875,285.1396789550781,1065.587158203125,18530.0
2024-07-26,3855.1044921875,932.0,1717.0,220.0,840.2496337890625,1049.878173828125,981.2962036132812,1351.25341796875,3283.216064453125,1819.9044189453125,1039.74609375,2813.51708984375,2089.111083984375,3049.746826171875,946.3757934570312,701.3408813476562,2018.5714111328125,1370.627685546875,1967.732421875,266.0926208496094,4200.57275390625,710.8289794921875,796.6714477539062,750.4402465820312,671.87744140625,174.0,907.9705810546875,845.6475219726562,176.47201538085938,2372.156005859375,1874.4425048828125,195.89999389648438,2990.0,2900.0,617.4157104492188,282.18994140625,1074.23486328125,18530.0
2024-07-29,3927.84228515625,928.0,1717.0,220.0,848.485595703125,1060.6787109375,995.0618896484375,1362.852294921875,3341.411865234375,1840.2440185546875,1035.78515625,2838.56884765625,2094.962890625,3039.812744140625,957.8239135742188,710.1937255859375,2032.3531494140625,1377.9840087890625,1993.94970703125,275.05194091796875,4252.9013671875,711.7947998046875,800.3511962890625,760.0,680.7569580078125,174.0,920.3046264648438,854.9301147460938,180.3936309814453,2410.946044921875,1853.009033203125,197.88882446289062,3005.0,2900.0,625.2434692382812,281.2066955566406,1085.76513671875,18530.0
2024-07-30,3874.501220703125,921.0,1717.0,220.0,844.080322265625,1047.654541015625,988.1790161132812,1365.7518310546875,3346.261474609375,1839.2752685546875,1035.78515625,2814.48046875,2110.56787109375,3059.6806640625,937.7897338867188,706.2591552734375,2017.6527099609375,1363.034423828125,1992.519775390625,267.8844909667969,4176.787109375,698.2736206054688,790.2318115234375,747.5723266601562,677.797119140625,174.0,897.2969360351562,856.7866821289062,173.53082275390625,2391.0537109375,1883.2105712890625,198.88323974609375,2651.0,2900.0,614.4802856445312,278.2569885253906,1087.6868896484375,18530.0
2024-07-31,3932.69140625,934.0,1717.0,220.0,863.520751953125,1071.1614990234375,1003.9112548828125,1382.18359375,3380.209228515625,1854.772216796875,1039.74609375,2836.641845703125,2110.56787109375,3049.746826171875,947.329833984375,700.3572387695312,2110.44970703125,1373.475341796875,2040.1875,269.67633056640625,4290.958984375,702.1367797851562,826.109619140625,755.2200927734375,678.7837524414062,174.0,913.593994140625,878.13671875,169.60922241210938,2440.784423828125,1883.2105712890625,197.88882446289062,2666.0,2900.0,621.32958984375,277.27374267578125,1089.6085205078125,18530.0
2024-08-01,3806.612548828125,883.0,1717.0,220.0,832.3968505859375,1035.5831298828125,983.2626953125,1358.0194091796875,3292.91552734375,1812.156005859375,1029.84375,2809.662841796875,2055.95068359375,3044.77978515625,934.927734375,688.553466796875,2073.698486328125,1332.1856689453125,1933.88818359375,265.1966857910156,4143.48681640625,699.2393798828125,791.1517333984375,736.1005859375,666.9444580078125,174.0,884.83447265625,832.6517944335938,164.70721435546875,2375.139892578125,1853.9833984375,196.8944091796875,2652.0,2900.0,619.3726806640625,269.4078369140625,1077.597900390625,18530.0
2024-08-02,3646.58935546875,787.0,1717.0,220.0,796.0057983398438,980.3096923828125,949.831787109375,1341.587890625,3239.569091796875,1786.005126953125,1015.98046875,2793.28271484375,1960.370361328125,2960.34033203125,906.3074951171875,646.256591796875,2046.134765625,1294.4554443359375,1853.329345703125,254.44546508789062,3986.50048828125,687.6497802734375,735.9551391601562,702.6414794921875,614.6544189453125,174.0,837.8606567382812,723.1168212890625,156.864013671875,2196.109375,1812.091064453125,186.95025634765625,2525.0,2900.0,597.8463134765625,249.74302673339844,1077.117431640625,18530.0
2024-08-05,3345.939697265625,637.0,1717.0,220.0,714.7005615234375,902.3233642578125,903.6184692382812,1300.9923095703125,3031.0341796875,1701.7413330078125,990.234375,2774.9755859375,1511.7283935546875,2781.52783203125,810.9066772460938,555.7610473632812,1810.007080078125,1191.468505859375,1632.150146484375,196.20970153808594,3596.413330078125,645.1546020507812,620.0421752929688,614.6918334960938,515.9940185546875,174.0,701.7322387695312,592.2317504882812,132.35401916503906,1925.5740966796875,1560.7364501953125,156.12335205078125,2201.0,2900.0,500.97760009765625,179.93296813964844,998.3274536132812,18530.0
2024-08-06,3554.454833984375,680.0,1717.0,220.0,769.95751953125,966.9679565429688,953.7648315429688,1326.1229248046875,3302.61474609375,1755.011474609375,1000.13671875,2667.06005859375,1658.024658203125,2854.04638671875,885.3192749023438,550.8427734375,2048.891357421875,1264.7933349609375,1757.993408203125,206.96092224121094,3843.78564453125,666.4022216796875,712.0365600585938,660.57861328125,536.7127075195312,174.0,764.0444946289062,653.4970703125,143.138427734375,2115.54541015625,1636.7274169921875,163.08425903320312,2212.0,2900.0,521.5255126953125,204.51397705078125,1018.50537109375,18530.0
2024-08-07,3539.9072265625,687.0,1717.0,220.0,818.5108642578125,958.3910522460938,955.7313232421875,1323.22314453125,3258.9677734375,1746.2945556640625,1006.078125,2676.6953125,1628.7655029296875,2918.617431640625,894.859375,564.6138305664062,1981.81982421875,1282.115966796875,1729.869384765625,206.96092224121094,3820.0,675.0944213867188,712.95654296875,695.9496459960938,552.498291015625,174.0,780.3416137695312,681.344970703125,143.138427734375,2319.44140625,1773.1212158203125,169.05076599121094,2301.0,2900.0,563.5997924804688,207.4636993408203,1016.5836791992188,18530.0
2024-08-08,3535.05810546875,712.0,1717.0,220.0,789.0149536132812,952.3553466796875,959.6644287109375,1305.8250732421875,3229.869873046875,1739.5147705078125,1003.107421875,2765.34033203125,1742.8765869140625,2976.23486328125,896.7673950195312,590.188720703125,1995.601806640625,1280.217529296875,1697.4552001953125,213.2324676513672,3839.028564453125,683.78662109375,704.6770629882812,692.1257934570312,577.1635131835938,174.0,771.7136840820312,684.1297607421875,141.1776123046875,2267.7216796875,1714.666748046875,172.0340118408203,2554.0,2900.0,575.3414306640625,213.36312866210938,1018.50537109375,18530.0
2024-08-09,3564.1533203125,730.0,1717.0,220.0,802.9967651367188,966.0149536132812,954.7481079101562,1309.6912841796875,3268.667236328125,1750.1688232421875,1005.087890625,2729.689697265625,1708.74072265625,3014.9775390625,912.031494140625,590.188720703125,1968.0382080078125,1268.827392578125,1734.6361083984375,217.71214294433594,3820.0,680.8892211914062,723.075927734375,690.2138061523438,580.1233520507812,174.0,788.0108032226562,692.484130859375,147.06002807617188,2328.39306640625,1665.95458984375,179.9893341064453,2563.0,2900.0,572.4060668945312,226.145263671875,1022.8292236328125,18530.0
2024-08-13,3680.53369140625,842.0,1717.0,220.0,817.8403930664062,987.9336547851562,976.3798828125,1318.390380859375,3292.91552734375,1790.847900390625,1005.087890625,2727.762451171875,1717.5185546875,3034.845703125,896.7673950195312,607.8943481445312,1951.5001220703125,1322.2191162109375,1828.5421142578125,223.9836883544922,3815.24267578125,680.8892211914062,717.5562744140625,702.6414794921875,578.150146484375,174.0,817.7289428710938,725.901611328125,144.1188201904297,2388.06982421875,1734.1514892578125,178.00050354003906,2551.0,2900.0,586.1046142578125,229.094970703125,1035.3203125,18530.0
2024-08-14,3719.3271484375,879.0,1717.0,220.0,825.406005859375,986.345458984375,985.229248046875,1329.9891357421875,3302.61474609375,1810.2188720703125,1009.048828125,2758.595703125,1710.69140625,3024.91162109375,909.1694946289062,620.6817626953125,2093.911865234375,1302.7607421875,1845.2257080078125,228.46334838867188,3829.51416015625,686.6840209960938,710.1967163085938,703.5974731445312,604.7885131835938,174.0,818.6876220703125,728.6864013671875,150.001220703125,2397.021484375,1840.343994140625,185.95584106445312,2594.0,2900.0,587.0831298828125,247.7765350341797,1047.3309326171875,18530.0
